8MERXVINPN	170226	21:22:58.305	R	0078.1	RR	0375.0	0289.1	
8MERXVINPN	170226	21:22:58.859	L	0132.8	RL	0500.0	0421.9	
8MERXVINPN	170226	21:22:59.273	R	0109.4	LR	0437.5	0304.7	
8MERXVINPN	170226	21:22:59.703	R	0179.7	RR	0359.4	0250.0	
8MERXVINPN	170226	21:22:59.930	L	0117.2	RL	0289.1	0109.4	
8MERXVINPN	170226	21:23:00.211	R	0195.3	LR	0203.1	0085.9	
8MERXVINPN	170226	21:23:01.797	L	0101.6	LL	0773.4	0648.4	
8MERXVINPN	170226	21:23:07.766	R	0171.9	LR	0539.1	0289.1	
8MERXVINPN	170226	21:23:07.984	L	0179.7	RL	0210.9	0039.1	
8MERXVINPN	170226	21:23:08.484	L	0125.0	LL	0554.7	0375.0	
8MERXVINPN	170226	21:23:09.977	L	0156.3	RL	0609.4	0382.8	
8MERXVINPN	170226	21:23:10.531	R	0203.1	LR	0507.8	0351.6	
8MERXVINPN	170226	21:25:13.898	L	0093.8	RL	0281.3	0132.8	
8MERXVINPN	170226	21:25:14.227	S	0148.4	LS	0273.4	0179.7	
8MERXVINPN	170226	21:25:14.602	R	0101.6	SR	0421.9	0273.4	
8MERXVINPN	170226	21:25:14.945	L	0125.0	RL	0320.3	0218.8	
8MERXVINPN	170226	21:25:27.328	S	0164.1	RS	0281.3	0187.5	
8MERXVINPN	170226	21:25:27.617	R	0109.4	LR	0132.8	0015.6	
8MERXVINPN	170226	21:25:27.773	L	0039.1	RL	0093.8	0117.2	
8MERXVINPN	170226	21:25:27.859	L	0125.0	LL	0093.8	0117.2	
8MERXVINPN	170226	21:25:28.328	L	0101.6	LL	0492.2	0367.2	
8MERXVINPN	170226	21:25:28.680	S	0085.9	LS	0367.2	0265.6	
8MERXVINPN	170226	21:25:30.594	S	0117.2	RS	0242.2	0171.9	
8MERXVINPN	170226	21:25:35.203	L	0164.1	RL	0093.8	0039.1	
8MERXVINPN	170226	21:25:35.688	L	0109.4	LL	0539.1	0375.0	
8MERXVINPN	170226	21:25:35.977	L	0070.3	LL	0070.3	0218.8	
8MERXVINPN	170226	21:25:36.070	S	0164.1	LS	0070.3	0218.8	
8MERXVINPN	170226	21:25:36.578	L	0148.4	SL	0523.4	0359.4	
8MERXVINPN	170226	21:25:37.242	R	0093.8	LR	0718.8	0570.3	
8MERXVINPN	170226	21:25:37.453	L	0093.8	RL	0210.9	0117.2	
8MERXVINPN	170226	21:25:37.625	S	0156.3	LS	0109.4	0015.6	
8MERXVINPN	170226	21:25:37.938	L	0164.1	SL	0304.7	0148.4	
8MERXVINPN	170226	21:25:38.945	R	0070.3	RR	0179.7	0109.4	
8MERXVINPN	170226	21:25:39.242	S	0132.8	RS	0234.4	0164.1	
8MERXVINPN	170226	21:25:39.484	R	0117.2	SR	0257.8	0125.0	
8MERXVINPN	170226	21:25:39.781	R	0085.9	RR	0328.1	0210.9	
8MERXVINPN	170226	21:25:40.164	L	0132.8	RL	0335.9	0250.0	
8MERXVINPN	170226	21:25:40.430	L	0125.0	LL	0273.4	0140.6	
8MERXVINPN	170226	21:25:40.672	L	0156.3	LL	0210.9	0085.9	
8MERXVINPN	170226	21:25:41.383	R	0125.0	LR	0742.2	0585.9	
8MERXVINPN	170226	21:25:41.625	R	0125.0	RR	0242.2	0117.2	
8MERXVINPN	170226	21:25:41.891	L	0132.8	RL	0257.8	0132.8	
8MERXVINPN	170226	21:25:49.070	S	0179.7	RS	0781.3	0554.7	
8MERXVINPN	170226	21:25:49.430	S	0187.5	SS	0359.4	0179.7	
8MERXVINPN	170226	21:25:53.344	S	0109.4	RS	0273.4	0195.3	
8MERXVINPN	170226	21:25:53.688	L	0171.9	SL	0281.3	0171.9	
8MERXVINPN	170226	21:25:53.836	R	0125.0	LR	0195.3	0023.4	
8MERXVINPN	170226	21:25:54.250	R	0078.1	RR	0460.9	0335.9	
8MERXVINPN	170226	21:25:54.672	R	0125.0	RR	0375.0	0296.9	
8MERXVINPN	170226	21:25:55.305	L	0164.1	RL	0593.8	0468.8	
8MERXVINPN	170226	21:25:55.484	S	0117.2	LS	0226.6	0062.5	
8MERXVINPN	170226	21:25:57.445	R	0117.2	RR	0445.3	0390.6	
8MERXVINPN	170226	21:25:57.734	R	0140.6	RR	0265.6	0148.4	
8MERXVINPN	170226	21:25:57.891	L	0031.3	RL	0054.7	0125.0	
8MERXVINPN	170226	21:25:58.117	S	0093.8	LS	0164.1	0132.8	
8MERXVINPN	170226	21:25:58.148	L	0125.0	SL	0164.1	0132.8	
8MERXVINPN	170226	21:25:58.258	R	0078.1	LR	0156.3	0031.3	
8MERXVINPN	170226	21:26:00.148	R	0132.8	LR	0320.3	0179.7	
8MERXVINPN	170226	21:26:00.305	L	0109.4	RL	0179.7	0046.9	
8MERXVINPN	170226	21:26:00.469	S	0140.6	LS	0132.8	0023.4	
8MERXVINPN	170226	21:26:00.688	L	0140.6	SL	0218.8	0078.1	
8MERXVINPN	170226	21:26:01.367	R	0140.6	LR	0679.7	0539.1	
8MERXVINPN	170226	21:26:01.531	L	0140.6	RL	0164.1	0023.4	
8MERXVINPN	170226	21:26:02.242	L	0046.9	LL	0187.5	0664.1	
8MERXVINPN	170226	21:26:02.289	R	0093.8	LR	0187.5	0664.1	
8MERXVINPN	170226	21:26:02.641	R	0070.3	RR	0375.0	0281.3	
8MERXVINPN	170226	21:26:02.914	S	0109.4	RS	0234.4	0164.1	
